238,SII001    ,A171                
288,TGT001    ,2165
830,PHC001    ,2170
261,NEC001    ,2231
530,PTC001    ,2250
234,JPC001    ,2261
530,PTC001    ,2264
234,JPC001    ,2281
530,PTC001    ,2305
365,ROI001    ,2309
234,JPC001    ,2328
135,MAM001    ,2357
530,PTC001    ,2359
135,MAM001    ,2376
994,MOM001    ,2390
135,MAM001    ,2403
135,MAM001    ,2410
234,JPC001    ,2417
234,JPC001    ,2419
262,TRI001    ,2465
262,TRI001    ,2467
262,TRI001    ,2491
530,PTC001    ,2513
530,PTC001    ,2546
830,PHC001    ,2600
530,PTC001    ,2603
530,PTC001    ,2604
262,TRI001    ,2608
530,PTC001    ,2673
530,PTC001    ,2674
530,PTC001    ,2675
530,PTC001    ,2706
541,None      ,2718
830,PHC001    ,2730
420,None      ,2737
175,None      ,2767
200,None      ,2769
517,INS001    ,2769I               
200,None      ,2770
517,INS001    ,2770I               
245,None      ,2773
245,None      ,2776
395,MEG001    ,2802
530,PTC001    ,2849
200,None      ,2887
200,None      ,2956
361,JLH001    ,2969
363,DET001    ,2974
363,DET001    ,2975
363,DET001    ,2997
830,PHC001    ,3000
262,TRI001    ,3001
347,CAN001    ,3020
351,LIC001    ,3058
351,LIC001    ,3059
249,FTS001    ,3076
276,PHP001    ,3078
373,KUL001    ,3100
245,None      ,3102
530,PTC001    ,3107
530,PTC001    ,3143
530,PTC001    ,3154
530,PTC001    ,3186
998,CAL001    ,3202
274,LMG001    ,3214
253,GOI001    ,3221
105,EEO001    ,3231
530,PTC001    ,3355
530,PTC001    ,3387
335,CAT001    ,3415
245,None      ,3434
715,MIM001    ,3437
900,MMW001    ,3457
715,MIM001    ,3479
530,PTC001    ,3482
200,None      ,3511
253,GOI001    ,3521
245,None      ,3524
245,None      ,3534
253,GOI001    ,3541
200,None      ,3543
113,NOF001    ,355T6               
105,EEO001    ,3551
530,PTC001    ,3610
530,PTC001    ,3612
530,PTC001    ,3614
865,WAM001    ,36141
367,CSI001    ,3618
565,ALM003    ,3630
830,PHC001    ,3640
530,PTC001    ,3648
530,PTC001    ,3649
185,TAB001    ,3671
340,None      ,3700
530,PTC001    ,3705
530,PTC001    ,3707
309,CBI001    ,3725
247,EAC001    ,3763
530,PTC001    ,3778
530,PTC001    ,3779
530,PTC001    ,3780
530,PTC001    ,3781
530,PTC001    ,3782
585,MAS001    ,3801
276,PHP001    ,3811
255,None      ,3883
530,PTC001    ,3900
530,PTC001    ,3902
165,GSS001    ,3915
900,MMW001    ,3942
998,CAL001    ,3949
237,MII001    ,3979
237,MII001    ,3980
165,GSS001    ,3999
845,ATS001    ,4003
845,ATS001    ,4004
845,ATS001    ,4005
845,ATS001    ,4006
845,ATS001    ,4009
845,ATS001    ,4010
244,None      ,4025
200,None      ,4057
200,None      ,4087
830,PHC001    ,4100
234,JPC001    ,4127
234,JPC001    ,4154
395,MEG001    ,4173
395,MEG001    ,4174
395,MEG001    ,4175
272,I002      ,4190
165,GSS001    ,4196
830,PHC001    ,4200
234,JPC001    ,4211
165,GSS001    ,4212
950,KNA001    ,4228
755,HFS001    ,4258
830,PHC001    ,4300
200,None      ,4306
200,None      ,4310
195,None      ,4359
200,None      ,4371
200,None      ,4372
251,UNI002    ,4401
200,None      ,4436
280,None      ,4472
245,None      ,4571
251,UNI002    ,4601
200,None      ,4619
363,DET001    ,4621
363,DET001    ,4622
200,None      ,4696
200,None      ,4758
200,None      ,4759
845,ATS001    ,4800
200,None      ,4856
200,None      ,4872
200,None      ,4879
200,None      ,4914
200,None      ,4915
200,None      ,4937
204,WMI001    ,4963
405,MAE001    ,4977
980,GSI001    ,5002
845,ATS001    ,5003
845,ATS001    ,5004
845,ATS001    ,5005
245,None      ,5041
245,None      ,5088
980,GSI001    ,5101
245,None      ,5109
405,MAE001    ,5113
925,AIS001    ,5128
270,CMS001    ,5170
200,None      ,5193
349,ARA001    ,5202
405,MAE001    ,5211
405,MAE001    ,5212
245,None      ,5305
245,None      ,5322
905,LIT001    ,5349
970,GEM001    ,5361
165,GSS001    ,5364
200,None      ,5389
287,AMA001    ,5403
405,MAE001    ,5411
405,MAE001    ,5412
220,MCI001    ,5415
252,PSI001    ,5610
256,None      ,5611
256,None      ,5621
155,NOC001    ,5646
256,None      ,5648
775,BED001    ,5690
970,GEM001    ,5721
112,TES001    ,5845
112,TES001    ,5846
268,WIB001    ,5847
245,None      ,5855
154,None      ,5867
277,EKC001    ,5868
277,EKC001    ,5869
322,COE001    ,5882
530,PTC001    ,5902
251,UNI002    ,5903
390,CDS001    ,5917
277,EKC001    ,5971
830,PHC001    ,6001
396,WOM001    ,6003
530,PTC001    ,6004
845,ATS001    ,6013
845,ATS001    ,6014
264,GRC001    ,6016
411,PHC001    ,6030
411,PHC001    ,6030M               
775,BED001    ,6040
268,WIB001    ,6066
390,CDS001    ,6097
251,UNI002    ,6101
252,PSI001    ,6105
252,PSI001    ,6107
245,None      ,6130
287,AMA001    ,6201
900,MMW001    ,6221
900,MMW001    ,6224
234,JPC001    ,6389
234,JPC001    ,6398
234,JPC001    ,6399
200,None      ,6400
517,INS001    ,6400I               
234,JPC001    ,6403
234,JPC001    ,6414
234,JPC001    ,6427
234,JPC001    ,643R                
234,JPC001    ,6460
234,JPC001    ,6461
270,CMS001    ,6469
234,JPC001    ,6471
234,JPC001    ,6484
234,JPC001    ,6499
530,PTC001    ,6500
830,PHC001    ,6501
336,None      ,6543
336,None      ,6546
251,UNI002    ,6600
217,LEE001    ,6638
207,ABD001    ,6646
850,FLM001    ,6651
850,FLM001    ,6652
326,BLU001    ,6677
252,PSI001    ,6701
252,PSI001    ,6702
114,AIC001    ,6713
200,None      ,6731
270,CMS001    ,6825
249,FTS001    ,6842
249,FTS001    ,6843
620,FOC001    ,6892
251,UNI002    ,6901
251,UNI002    ,6902
369,AWC001    ,6954
830,PHC001    ,7001
845,ATS001    ,7002
845,ATS001    ,7003
845,ATS001    ,7004
710,NOM001    ,7015
234,JPC001    ,7020
364,JPC002    ,7021
212,DII001    ,7050
539,PRF001    ,7056
539,PRF001    ,7057
267,None      ,7058
207,ABD001    ,7080
945,None      ,7124
945,None      ,7125
610,None      ,7206
900,MMW001    ,7208
200,None      ,7211
275,VET001    ,7219
330,None      ,7221
620,FOC001    ,7222
985,PFP001    ,7251
251,UNI002    ,7302
269,K002      ,7370
200,None      ,7490
268,WIB001    ,7511
268,WIB001    ,7512
277,EKC001    ,7586
251,UNI002    ,7670
251,UNI002    ,7690
269,K002      ,7700
252,PSI001    ,7901
372,LAE001    ,8001
845,ATS001    ,8002
845,ATS001    ,8003
306,IDI001    ,8051
270,CMS001    ,8071
234,JPC001    ,8075
252,PSI001    ,8101
291,None      ,8120
245,None      ,8141
775,BED001    ,8201
282,GRT001    ,8211
279,BET001    ,8213
282,GRT001    ,8231
279,BET001    ,8233
298,None      ,8244
281,ITI001    ,8267
281,ITI001    ,8269
775,BED001    ,8301
775,BED001    ,8302
230,WAI001    ,8341
230,WAI001    ,8342
208,DJI001    ,8375
270,CMS001    ,8461
251,UNI002    ,8501
208,DJI001    ,8509
185,TAB001    ,8512
999,None      ,8560
462,LUI002    ,8631
462,LUI002    ,8633
110,None      ,8635
462,LUI002    ,8646
815,LIM001    ,8651
815,LIM001    ,8652
110,None      ,8659
462,LUI002    ,8681
269,K002      ,8700
251,UNI002    ,8701
335,CAT001    ,8851
165,GSS001    ,8949
200,None      ,8961
200,None      ,8962
317,SOL001    ,8976
234,JPC001    ,9002
234,JPC001    ,9003
845,ATS001    ,9004
845,ATS001    ,9005
200,None      ,9018
249,FTS001    ,9141
234,JPC001    ,9142
234,JPC001    ,9145
135,MAM001    ,9150
234,JPC001    ,9171
307,None      ,9192
234,JPC001    ,9195
251,UNI002    ,9200
945,None      ,9201
945,None      ,9202
490,JMC001    ,9203
485,ONT001    ,9204
200,None      ,9247
517,INS001    ,9247I               
198,None      ,9252
517,INS001    ,9252I               
245,None      ,9300
307,None      ,9389
307,None      ,9390
307,None      ,9392
354,None      ,9393
354,None      ,9394
251,UNI002    ,9401
135,MAM001    ,9410
775,BED001    ,9510
326,BLU001    ,9520
256,None      ,9591
200,None      ,9670
227,MIP001    ,9749
306,IDI001    ,9814
317,SOL001    ,9821
317,SOL001    ,9822
200,None      ,9830
135,MAM001    ,9859
251,UNI002    ,9901
750,None      ,9930
945,None      ,9980
502,DMI001    ,999999
549,None      ,A3501               
549,None      ,SA3501              
143,None      ,SA3681              
143,None      ,SA3682              
830,PHC001    ,A3683               
164,CPI001    ,A3609               
567,MTE001    ,SLA3686             
445,None      ,SA3652              
445,None      ,A3652               
541,None      ,A3452               
166,NUI001    ,HEAT-TREAT          
115,OTT001    ,A3643               
549,None      ,SLA3687             
115,OTT001    ,A3605               
199,None      ,A3600               
143,None      ,A3681               
138,TAI002    ,SA3695              
197,None      ,SLA3689             
197,None      ,SLA3690             
197,None      ,SLA3691             
197,None      ,SLA3692             
197,None      ,SLA3693             
197,None      ,SLA3694             
541,None      ,A3445               
199,None      ,SLA3688             
445,None      ,SLA3696             
199,None      ,SA3600              
138,TAI002    ,A3695               
143,None      ,A3682               
522,ESL001    ,A3504               
167,IDC002    ,SLA3697             
445,None      ,SLA3699             
200,None      ,A3592R              
200,None      ,A3593R              
200,None      ,A3700               
200,None      ,A3701               
200,None      ,SA3702              
200,None      ,A3702               
200,None      ,SA3701              
200,None      ,SA3700              
200,None      ,SA3703              
200,None      ,A3703               
148,BAI001    ,A3626               
167,IDC002    ,SLA3707             
167,IDC002    ,SLA3706             
845,ATS001    ,SLA3704             
167,IDC002    ,SLA3698             
167,IDC002    ,SLA3705             
199,None      ,A3599               
199,None      ,SA3599              
199,None      ,A3708               
199,None      ,SA3708              
199,None      ,SLA3709             
199,None      ,A3632               
199,None      ,A3710               
115,OTT001    ,A3391               
115,OTT001    ,SA3391              
148,BAI001    ,SA3626              
471,ASA001    ,SLA3636             
199,None      ,SA3632              
199,None      ,SA3710              
200,None      ,A3711               
200,None      ,SA3711              
200,None      ,A3712               
200,None      ,SA3712              
199,None      ,SA3688              
199,None      ,A3688               
169,PRG001    ,SLA3713             
169,PRG001    ,SLA3714             
169,PRG001    ,SLA3715             
170,LUI003    ,SLA3716             
115,OTT001    ,SLA3717             
167,IDC002    ,SLA3718             
115,OTT001    ,A3719               
115,OTT001    ,SA3719              
167,IDC002    ,SLA3721             
199,None      ,SLA3720             
396,WOM001    ,SLA3722             
471,ASA001    ,SLA3723             
197,None      ,SLA3684             
530,PTC001    ,WATERWASH           
199,None      ,SLA3724             
445,None      ,SA3699              
445,None      ,A3699               
199,None      ,SLA3727             
445,None      ,SLA3725             
445,None      ,A3696               
199,None      ,A3709               
445,None      ,A3650               
945,None      ,SA3685              
115,OTT001    ,SLA3726             
396,WOM001    ,A3722               
396,WOM001    ,SA3722              
170,LUI003    ,SLA3729             
170,LUI003    ,SLA3728             
121,None      ,9353
560,PON001    ,A3627               
560,PON001    ,SA3627              
199,None      ,SA3730              
115,OTT001    ,SLA3731             
560,PON001    ,SA3732              
172,RAC004    ,SLA3733             
199,None      ,SLA3734             
530,PTC001    ,SA3735              
541,None      ,A3447               
541,None      ,A3448               
541,None      ,A3426               
530,PTC001    ,SA3735F             
530,PTC001    ,SA3735A             
541,None      ,A3451               
471,ASA001    ,SLA3736             
541,None      ,SA3737              
541,None      ,A3737               
199,None      ,A3730               
445,None      ,SA3696              
541,None      ,SLA3738             
148,BAI001    ,SLA3739             
560,PON001    ,A3732               
945,None      ,A3685               
471,ASA001    ,SLA3740             
375,None      ,SLA3741             
199,None      ,SA3709              
199,None      ,SLA3745             
197,None      ,SLA3746             
375,None      ,SLA3747             
375,None      ,SLA3748             
148,BAI001    ,SLA3749             
115,OTT001    ,SA3717              
115,OTT001    ,A3717               
199,None      ,SLA3742             
575,COX001    ,A3569               
375,None      ,SA3747              
375,None      ,SA3748              
541,None      ,SLA3750             
200,None      ,A3711-2             
560,PON001    ,SA3628              
200,None      ,SA3711-2            
541,None      ,SLA3744             
197,None      ,SLA3751             
174,FSI001    ,SLA3752             
197,None      ,SA3753              
467,SET001    ,TEST ENG TRIAL      
197,None      ,SLA3753             
430,KET001    ,SA3754              
430,KET001    ,A3754               
199,None      ,SLA3743             
541,None      ,SA3755              
541,None      ,A3755               
541,None      ,SA3756              
541,None      ,A3756               
541,None      ,SA3757              
541,None      ,A3757               
465,None      ,SLA3765             
541,None      ,SA3758              
541,None      ,A3758               
541,None      ,SA3759              
541,None      ,A3759               
541,None      ,SA3760              
541,None      ,SA3761              
541,None      ,SA3762              
541,None      ,A3760               
541,None      ,A3761               
541,None      ,A3762               
541,None      ,SA3763              
541,None      ,A3763               
541,None      ,SA3764              
541,None      ,A3764               
560,PON001    ,A3628               
199,None      ,SLA3766             
181,ABT001    ,SLA3767             
181,ABT001    ,SLA3768             
547,None      ,SLA3769             
200,None      ,SA3770              
200,None      ,A3770               
471,ASA001    ,SLA3771             
471,ASA001    ,SLA3777             
471,ASA001    ,SLA3778             
471,ASA001    ,SLA3779             
471,ASA001    ,SLA3780             
471,ASA001    ,SLA3781             
575,COX001    ,SA3782              
575,COX001    ,A3782               
471,ASA001    ,SLA3772             
471,ASA001    ,SLA3773             
471,ASA001    ,SLA3774             
471,ASA001    ,SLA3775             
471,ASA001    ,SLA3776             
565,ALM003    ,A3179HP             
167,IDC002    ,SA3705              
167,IDC002    ,A3705               
175,None      ,SLA3783             
199,None      ,SA3784              
199,None      ,A3784               
200,None      ,SA3785              
200,None      ,A3785               
199,None      ,SLA3786             
200,None      ,A3488               
138,TAI002    ,A3591R              
200,None      ,A3489               
375,None      ,A3747               
375,None      ,A3748               
998,CAL001    ,A3787               
471,ASA001    ,SLA3788             
175,None      ,SA3783              
945,None      ,SA3789              
945,None      ,A3789               
471,ASA001    ,SLA3790             
777,FII001    ,SLA3791             
199,None      ,SLA3792             
199,None      ,SLA3793             
199,None      ,SLA3794             
167,IDC002    ,SLA3795             
175,None      ,A3783               
465,None      ,SLA3797             
465,None      ,SLA3796             
375,None      ,SLA3798             
175,None      ,SLA3799             
465,None      ,SLA3800             
790,ENL001    ,SLA3801             
199,None      ,SLA3802             
200,None      ,SA3803              
200,None      ,A3803               
1000,UNI003    ,A3804               
945,None      ,SLA3805             
945,None      ,SLA3806             
945,None      ,SLA3807             
199,None      ,SLA3808             
169,PRG001    ,SA3809              
169,PRG001    ,A3809               
396,WOM001    ,SA3063              
199,None      ,SLA3811             
199,None      ,SLA3812             
199,None      ,SLA3815             
199,None      ,SLA3817             
199,None      ,SLA3816             
199,None      ,SLA3814             
